2.068965517241379282e-01,0.000000000000000000e+00,3.876698014629049172e-01,4.054336468129571824e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.112426035502958488e-01,2.031558185404339356e-01,3.856015779092702433e-01,0.000000000000000000e+00
3.838254172015404531e-01,2.939666238767650874e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.222079589216944595e-01
3.834586466165413321e-01,3.074352548036758392e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.091060985797827732e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.927133269415148564e-01,4.017257909875359689e-01,4.055608820709492024e-01
