1.152981219093378029e-01,9.064546762145382630e-02,1.464101507373804512e-01,8.255368591487631524e-02,1.416034258361992537e-01,3.230284671526447715e-01,1.004606808281079955e-01
2.473043445316391031e-01,1.083092206231866667e-01,2.385503649745687738e-01,2.772734484177740710e-01,3.033892055442627064e-02,2.520146050325013792e-02,7.302224039515511911e-02
4.598609059258302323e-01,7.467728070135512541e-02,2.358749070025607519e-01,1.198093097292895620e-01,1.884799473664675734e-02,3.318666523138408264e-02,5.774293667293307897e-02
4.969151576136460191e-02,7.429088431985168828e-02,9.322839594102497185e-02,1.580977474440300179e-01,5.023679215075992771e-02,2.632418598487414885e-01,3.112128045342275051e-01
1.418970829061077799e-01,1.730617725513477478e-01,1.114390680640097442e-01,2.348531647828767249e-02,1.355469729115897637e-01,1.652559062669268219e-01,2.493138808217304769e-01
