1.923076923076923184e-01,4.812889812889812879e-01,1.195426195426195493e-01,1.029106029106029163e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.039501039501039559e-01
1.024630541871921208e-01,1.004926108374384203e-01,1.231527093596059136e-01,3.950738916256157363e-01,9.852216748768473364e-02,8.965517241379310220e-02,9.064039408866994552e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.371794871794871695e-01,2.358974358974358920e-01,2.358974358974358920e-01,2.910256410256410464e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.454545454545454475e-01,1.435406698564593297e-01,1.473684210526315652e-01,1.425837320574162570e-01,1.454545454545454475e-01,1.301435406698564501e-01,1.454545454545454475e-01
